"id_curso","nome_curso","eixos_tematicos","competencias","certificador","conteudista","carga_horaria","disponibilidade_dias","tipo_oferta","apresentacao","publico_alvo","conteudo_programatico"
"342","Contabilidade com Foco na Gestão do Patrimônio Público","Água e Saneamento / Gestão Pública / Orçamento e Finanças",NULL,"Enap - Escola Nacional de Administração Pública","Enap - Escola Nacional de Administração Pública","21","30","Curso Aberto","O curso apresentará o aspecto patrimonial da Contabilidade Aplicada ao Setor Público –CASP. Esse aspecto demonstra conceitos que estão em processo de convergência com as normas internacionais, trazendo, portanto, muitas dúvidas aos contadores e usuários de informações contábeis. Sendo assim, pretendemos apresentar de forma detalhada o tratamento contábil dos diversos itens que compõem o patrimônio público no curso.","Profissionais que trabalham com a gestão do patrimônio público das entidades governamentais. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo 1: Elementos das demonstrações contábeisMódulo 2: Mensuração das demonstrações contábeisMódulo 3: Caixa e equivalentes de caixa, aplicações financeiras, estoques, ativo imobilizado e intangívelMódulo 4: Créditos a receberMódulo 5: Obrigações, provisões, passivos contingentes e ativos contingentes"
"436","Estratégias de Metodologias Ativas","Educação e Docência / Gestão de Pessoas / Liderança","Inovação e mudança / Engajamento de pessoas e equipes","Enap - Escola Nacional de Administração Pública","Enap - Escola Nacional de Administração Pública","30","30","Curso Aberto","Este curso apresenta apresenta os diferentes métodos e estratégias para a aplicação de metodologias ativas no ensino presencial e online. São abordados conteúdos relacionados ao processo de aprendizagem centrado no aluno, destacando as abordagens, modelos, teorias e os princípios pedagógicos. A partir dos conteúdo trabalhado e das experiências compartilhadas, busca-se colaborar com a formação dos profissionais da educação e estimular práticas que compactuam com uma educação transformadora. Faça sua inscrição!","Agentes educadores que atuam em instituições de ensino em geral. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo 1: Metodologias ativas: conceitos e princípios.Módulo 2: Metodologias ativas para uma educação transformadora.Módulo 3: A aprendizagem em ambientes ativos.Módulo 4: A aprendizagem ativa com tecnologias digitais"
"206","Pró-Gestão RPPS","Aposentadoria e Previdência / Gestão de Pessoas",NULL,"Enap - Escola Nacional de Administração Pública","Enap - Escola Nacional de Administração Pública","30","30","Curso Aberto","O curso “Pró-Gestão RPPS” foi produzido por meio da parceria entre a Escola de Administração Fazendária e a Secretaria de Previdência. Sua estrutura está configurada em 6 (seis) módulos que abordam os conceitos do modelo de gestão para os RPPS proposto pela Secretaria de Previdência, suas dimensões e como implementar os requisitos para buscar a certificação institucional.","Gestores, Técnicos e Conselheiros dos Regimes Próprios de Previdência Social - RPPS. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever."," Módulo 1: Considerações iniciais sobre o modelo Pró-Gestão RPPS 1.1 Perspectiva histórica do Pró-Gestão RPPS 1.2 Conceitos e definições básicas Módulo 2: Aspectos gerais do Pró-Gestão RPPS 2.1 Objetivos 2.2 Dimensões 2.3 Níveis de aderência 2.4 Adesão ao Programa 2.5 Regularidade Previdenciária 2.6 Temporalidade Módulo 3: Dimensão – Controles Internos 3.1 Ações Módulo 4: Dimensão – governança corporativa 4.1 Ações Módulo 5: Dimensão – Educação Previdenciária 5.1 Ações Módulo 6: Implementação do Pró-Gestão RPPS 6.1 Certificação 6.2 Atuação das entidades certificadoras 6.3 Passos para implementação 6.4 Monitoramento das ações do Pró-Gestão RPPS"
"10","Controle Social","Ética e Cidadania / Transparência, Controle e Participação / Água e Saneamento",NULL,"Enap - Escola Nacional de Administração Pública","Controladoria-Geral da União","20","20","Curso Aberto","Há várias atividades que você pode fazer a partir do seu computador para mobilizar os órgãos públicos a aumentarem a qualidade e eficiência dos serviços que devem prestar. Fiscalize e provoque outras pessoas a exercerem sua cidadania para mudar a realidade onde vivem. Seja você um ponto de disseminação do Controle Social!","Pessoas que tenham interesse em fiscalizar, monitorar e avaliar as ações governamentais, como a aplicação de recursos públicos, por exemplo. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","1 Controle 1.1 Controle da Administração Pública 1.2 Controle sobre a Administração Pública 1.3 Controle Institucional 1.4 Controle Social 2 Controle Institucional 2.1 Controle Externo 2.2 Controle Interno 2.3 Órgãos de apoio ao controle 3 Controle Social de iniciativa do Ente Público 3.1 Audiência Pública 3.2 Conferência de Política Pública 3.3 Conselhos Gestores de Política Pública 3.4 Ouvidoria e Lei de Acesso à Informação 3.5 Portal da Transparência 4 Controle de iniciativa da sociedade 4.1 Atores do controle social 4.2 Instrumentos criados e utilizados pela sociedade civil 4.3 Mecanismos de denúncia"
"939","Gestão e Fiscalização de Contratos Administrativos","Estratégia e Planejamento / Gestão Pública / Logística e Compras Públicas","Foco nos resultados para os cidadãos / Geração de valor para os usuários","Enap - Escola Nacional de Administração Pública","Enap - Escola Nacional de Administração Pública","40","30","Curso Aberto","Neste curso, você compreenderá, com base na lei nº 14.133/2021, os principais aspectos da gestão e fiscalização de contratos administrativos, entenderá a importância do planejamento para realização dessas atividades, bem como conhecerá os atores envolvidos e os conceitos relacionados a terceirização de serviços. Saiba mais sobre o assunto, inscreva-se!","Agentes públicos que atuam ou tenham interesse em atuar na gestão e fiscalização de contratos administrativos.","Módulo 1: PlanejamentoMódulo 2: ContratosMódulo 3: TerceirizaçãoMódulo 4: Fiscalização de Contratos Administrativos"
"1063","O Papel dos Profissionais do Susp na Defesa do Estado Democrático de Direito","Políticas Públicas",NULL,"Enap - Escola Nacional de Administração Pública","Ministério da Justiça e Segurança Pública","60","30","Curso Exclusivo","O curso “O Estado democrático de direito e o papel dos profissionais do Sistema Único de Segurança Pública” tem como objetivo desenvolver uma compreensão dos fundamentos do Estado Democrático de Direito e da cidadania, de modo a fortalecer o papel das instituições de segurança pública na defesa da sociedade e da democracia, a partir da valorização do profissional que integra o Sistema Único de Segurança Pública (Susp) para a preservação da integridade dos poderes e o respeito às leis.","O curso foi pensado para capacitar profissionais que compõem o Sistema Único de Segurança Pública/Susp.","Módulo 1 – O Estado Democrático de DireitoMódulo 2 – Conceito de Polícia e Origens HistóricasMódulo 3 – Polícia e a Esfera PolíticaMódulo 4 - Os desafios do Estado brasileiro e a Segurança Pública: o Sistema Único de Segurança Pública"
"516","Primeira Infância Primeiro no PPA","Estratégia e Planejamento / Orçamento e Finanças",NULL,"Enap - Escola Nacional de Administração Pública","FMCSV - Fundação Maria Cecilia Souto Vidigal","25","30","Curso Aberto","O curso, elaborado pela Fundação Maria Cecilia Souto Vidigal, visa apoiar os gestores e equipes técnicas municipais na construção de um Plano Plurianual que priorize a primeira infância e atenda à obrigatoriedade da transparência dos investimentos realizados anualmente em políticas para famílias e crianças de 0 a 6 anos, estabelecida pelo Marco Legal da Primeira Infância (Lei no 13.257/2016).","Servidores públicos municipais que tenham atuação no tema orçamento, planejamento, saúde, educação, assistência social ou que tenham interesse no tema da primeira infância. Colaboradores de organizações sociais e quaisquer pessoas que se interessem pelos temas de orçamento público e de primeira infância. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo 1: Priorização e planejamento de políticas públicas no ciclo orçamentário.Módulo 2: O marco legal e institucional do plano plurianual.Módulo 3: Ações para o desenvolvimento da primeira infância.Módulo 4: A primeira infância no contexto dos objetivos e indicadores de desenvolvimento sustentável (ODS) e do nurturing care.Módulo 5: Estruturando o programa primeira infância primeiro (PIP) no PPA."
"529","Como implementar a LGPD: bases, mecanismos e processos","Governo e Transformação Digital / Direito e Legislação / Gestão da Informação e do Conhecimento","Orientação por valores éticos / Visão sistêmica / Comunicação estratégica","Enap - Escola Nacional de Administração Pública","Secretaria de Governo Digital","25","30","Curso Aberto","Seja para implementar um serviço simples ao cidadão ou um que utiliza dados mais sensíveis, é essencial ter em mente a necessidade de criar uma política de segurança e toda a estrutura que acompanha esse processo, para que o passo lógico seja apenas ajustá-lo à LGPD. Para aprender as bases, mecanismos e outros processos relacionados à lei, faça já sua inscrição neste curso e venha ser EV.G!","Servidores públicos que atuam nos órgãos e entidades do Sistema de Administração dos Recursos de Tecnologia da Informação (SISP). Curso aberto, qualquer pessoa pode se inscrever.","Módulo 1: Bases para Aplicação da LGPD;Módulo 2: Mecanismos para Implementação da LGPD;Módulo 3: Implementando a LGPD;Módulo 4: Infrações e Penalidades."
"806","Estratégias de Marketing Digital para a Administração Pública","Governo e Transformação Digital / Inovação / Gestão da Informação e do Conhecimento","Comunicação estratégica / Comunicação","Enap - Escola Nacional de Administração Pública","Secretaria de Governo Digital","25","20","Curso Aberto","Os meios de comunicação digitais são veículos que transmitem informação sobre inúmeros serviços. Você conhece a importância do marketing digital para a administração? Sabia que o Governo Digital pode utilizar isso para melhoria dos diálogos com o cidadão? Inscreva-se e venha conhecer as ferramentas que as estratégias de marketing digital podem oferecer para criação e produção de conteúdo nos canais virtuais. Vamos lá?","Agentes públicos e profissionais interessados em aprender estratégias e ações que utilizam canais de comunicação na Internet por meio do marketing digital e dos recursos tecnológicos para a Administração Pública. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo 1: Noções de Comunicação para a Administração Pública;Módulo 2: Marketing Digital: O que É e Como Fazer;Módulo 3: O que Fazer com os Dados dos Canais Digitais?;Módulo 4: Marketing Digital para o Setor Público na Prática."
"490","Políticas Públicas de Assistência Social","Políticas Públicas",NULL,"Enap - Escola Nacional de Administração Pública","Secretaria Especial de Assuntos Federativos","10","30","Curso Aberto","Este curso &eacute; uma &oacute;tima oportunidade para voc&ecirc;, gestor municipal, pois, pretende oferecer elementos conceituais e pr&aacute;ticos para a atua&ccedil;&atilde;o eficiente no campo socioassistencial, tendo como &ecirc;nfase as provis&otilde;es do poder executivo local no atendimento das pessoas que se encontram em situa&ccedil;&atilde;o de pobreza, ou que possuem v&iacute;nculos familiares fragilizados ou rompidos em virtude de viol&ecirc;ncia ou de viola&ccedil;&otilde;es de direitos.","Servidores públicos, especialmente aos que iniciam sua trajetória na gestão municipal. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever."," M&oacute;dulo 1: Do assistencialismo &agrave; pol&iacute;tica p&uacute;blica de assist&ecirc;ncia social. M&oacute;dulo 2: No&ccedil;&otilde;es b&aacute;sicas sobre o Sistema &Uacute;nico de Assist&ecirc;ncia Social (SUAS). M&oacute;dulo 3: Assist&ecirc;ncia social na pr&aacute;tica. M&oacute;dulo 4: Financiamento da assist&ecirc;ncia social."
"854","Misturas Asfálticas - Conceituação, Materiais e Dosagem","Infraestrutura",NULL,"Enap - Escola Nacional de Administração Pública","Departamento Nacional de Infraestrutura de Transportes","30","30","Curso Aberto","Este curso apresenta os conceitos e as principais informações relacionados às misturas asfálticas. Aprenda mais sobre as especificações, os tipos de ligantes e de revestimentos asfálticos existentes e conheça também os métodos aplicados à dosagem dessas misturas. Inscreva-se!","Agentes públicos que atuam na área de infraestrutura de transportes rodoviários. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo 1: Conceitos Gerais;Módulo 2: Tipos de Ligantes Asfálticos;Módulo 3: Tipos de Revestimentos Asfálticos;Módulo 4: Dosagem de Misturas Asfálticas."
"633","Unidades de Conservação Federais: serviços de apoio à visitação e autorização de eventos","Meio Ambiente / Água e Saneamento / Gestão Pública",NULL,"Enap - Escola Nacional de Administração Pública","ICMBio - Instituto Chico Mendes de Conservação da Biodiversidade","20","19","Curso Aberto","Neste curso, você vai aprender as diferenças entre atividades de visitação e serviços de apoio a visitação, ter acesso à legislação que apoia cada uma dessas atividades, além de ver, na prática, como são feitas e aprovadas as solicitações de autorizações nos sistemas governamentais. Entenda como a nossa biodiversidade pode ser preservada nesse contexto. Inscreva-se!","Agentes, técnicos e gestores públicos interessados em compreender normas e procedimentos indispensáveis a gestão de unidades de conservação federal. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo 1: Visitação em Unidades de Conservação Federal: Contexto Geral;Módulo 2: As Atividades e os Serviços de Apoio à Visitação;Módulo 3: Legislação e Histórico das Autorizações em Unidades de Conservação;Módulo 4: Implementação de Autorizações de Eventos e Serviços nas UCs Federais."
"249","Me Poupe! Invista com Nathalia Arcuri","Ética e Cidadania / Orçamento e Finanças",NULL,"Enap - Escola Nacional de Administração Pública","Enap - Escola Nacional de Administração Pública","20","20","Curso Aberto","Ainda não sabe onde investir seu dinheiro ou está endividado? Me poupe! Faça a sua inscrição e aprenda a economizar e a investir o seu dinheiro com Nathalia Arcuri, fundadora da primeira plataforma de entretenimento financeiro do Brasil. Ela vai oferecer várias dicas sobre educação financeira de um jeito simples, com vídeos divertidos e dinâmicos.","Servidores públicos e a todos que tenham interesse em dicas sobre educação financeira. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever."," Motivação para poupar dinheiro Organização financeira Casa própria: mitos, verdades e investimentos Conhecendo investimentos eficazes"
"200","Preparação para Aposentadoria - Caminhos","Aposentadoria e Previdência","Foco nos resultados para os cidadãos / Autoconhecimento e desenvolvimento pessoal","Enap - Escola Nacional de Administração Pública","Receita Federal do Brasil","40","30","Curso Aberto","Venha conhecer regras de aposentadoria vigentes, além de aprender a fazer um planejamento financeiro para a aposentadoria. Você também encontrará informações sobre os aspectos psicossociais e do projeto de vida para a aposentadoria.","Agentes públicos que tenham vínculo com a Receita Federal e que estejam planejando a aposentadoria. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo 1 - Visão Geral sobre AposentadoriaMódulo 2 - O Mundo em Cinco DimensõesMódulo 3 - A Vida na AposentadoriaMódulo 4 - Plano de Vida"
"142","Análise Ex Ante de Políticas Públicas","Regulação / Água e Saneamento / Gestão Pública","Visão de futuro","Enap - Escola Nacional de Administração Pública","Casa Civil","40","30","Curso Aberto","O curso apresenta informações sobre os principais estágios da formulação de políticas, envolvendo o diagnóstico, a caracterização da política e o seu próprio desenho. O curso aborda estratégias de construção de legitimidade, implementação, monitoramento, avaliação e controle, detalhando elementos sobre o impacto orçamentário e financeiro das políticas desenhadas e a análise prévia de seus custos e benefícios. A capacitação demonstra boas práticas para a formulação, reformulação ou expansão de políticas públicas e é recomendada a gestores e técnicos do governo federal.","Agentes públicos federais, municipais e estaduais que tenham interesse na formulação de políticas públicas. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever."," Módulo 1 - Reforma estruturantes das políticas públicas e tríade governança, avaliação e análise de impacto regulatório; e o papel da Análise Ex Ante das políticas públicas. Módulo 2 - &nbsp;Diagnóstico do problema e modelo lógico: identificação do problema; relação de sobreposição e complementariedade entre as ações estatais; alinhamento da política pública a metas e compromissos internacionais; avaliação de desenho de política pública e definição de indicadores. Módulo 3 - Desenho e suporte da política pública: objetivo e ações; fundamentação; público-alvo; atores envolvidos e seleção de beneficiários; Análise SWOT para entendimento dos contextos internos e externos; estratégia de construção da confiança e do suporte da implementação e aprovação da política pública. Módulo 4 - &nbsp;Impacto Orçamentário e Financeiro: legislações fiscais e orçamentárias; equilíbrio das finanças públicas; planejamento de médio prazo das despesas; renúncia de receita; aspectos orçamentários; e checklist orçamentário e financeiro. Módulo 5 - &nbsp;Estratégia de implementação da política pública: gestão e governança; instrumentos normativos; plano de comunicação; e gestão de riscos. Módulo 6 -&nbsp;Monitoramento, avaliação e controle da política pública. Módulo 7 - Checklist para a análise ex ante da política pública: diagnóstico do problema; objetivos, ações e resultados esperados; desenho, estratégia de implementação e focalização; impacto orçamentário e financeiro; estratégia de construção de confiança e suporte; e monitoramento, avaliação e controle."
"717","Biossegurança em laboratórios de ensino e pesquisa","Políticas Públicas",NULL,"Enap - Escola Nacional de Administração Pública","FUNDACENTRO - Fundação Jorge Duprat Figueiredo de Segurança e Medicina do Trabalho ","20","20","Curso Aberto","O curso foi desenvolvido, por meio da parceria entre Fundacentro/MTP e ICB/USP, visando fornecer subsídios aos profissionais que atuam em laboratórios de ensino e pesquisa para a promoção da prevenção no manejo seguro de produtos químicos e biológicos, considerando os diversos níveis de complexidades das atividades desenvolvidas nestes ambientes ocupacionais.","Profissionais com atuação em laboratórios públicos de ensino e pesquisa. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo 1: Segurança Química: Cenário atual e conceito; Agentes químicos; Propriedades físico-químicas; Riscos químicos; boas práticas laboratoriais; Regulamentação.Módulo 2: Introdução à Toxicologia: Toxicodinâmica; Toxicocinética.Módulo 3: Introdução à Biossegurança: Introdução à biossegurança; Risco biológico: Níveis de contenção."
"116","Introdução ao Orçamento Público","Ética e Cidadania / Transparência, Controle e Participação / Água e Saneamento / Gestão Pública / Orçamento e Finanças","Gestão para resultados","Enap - Escola Nacional de Administração Pública","Secretaria do Tesouro Nacional","40","30","Curso Aberto","O curso apresenta noções de orçamento público para uma compreensão básica do processo orçamentário e seus principais instrumentos legais. Este curso compõe a Trilha de Aprendizagem em Educação Fiscal.","Pessoas que tenham interesse no orçamento público. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","1 Compreensão do Orçamento Público 1.1 O Estado e o Orçamento Público1.2 Contexto histórico1.3 Orçamento Público1.4 Lei de Responsabilidade Fiscal (LRF)1.5 Ciclo Orçamentário1.6 Princípios Orçamentários1.7 Tipos de Orçamento 2 Receitas e Despesas Públicas 2.1 Conceito e classificações2.2 Estimativas de Receitas2.3 Relatório de Avaliação Bimestral2.4 Relatório Resumido de Execução Orçamentária 3 Dívida Pública e Financiamento Orçamentário 3.1 Superávit e déficit primários3.2 Medidas de Déficit Público3.3 Definição da meta de Superávit Primário3.4 Dívida Pública brasileira3.5 Financiamento Orçamentário e Impactos no orçamento 4 Política Econômica e Programação Financeira 4.1 Principais ferramentas de Política Econômica4.2 Política fiscal, monetária e cambial4.3 Programação financeira4.4 Relatórios de avaliação"
"469","Internacionalização de empresas no âmbito da Receita Federal","Direito e Legislação",NULL,"Enap - Escola Nacional de Administração Pública","Receita Federal do Brasil","25","30","Curso Exclusivo","A internacionalização de empresas expande a atuação de uma empresa em mercados de outros países! Mas você sabia que este processo exige planejamento, conhecimento de mercados e culturas específicas, prospecções, pesquisa de concorrência, conhecimento de logísticas e observação de legislações próprias? Neste curso, você irá identificar como preparar a empresa para atuar em outros países, considerando teorias de internacionalização, características do comércio exterior, os investimentos a serem realizados, as negociações internacionais que podem ser realizadas, nos parâmetros legais atuais.","Curso exclusivo para servidores da RFB que atuam nas áreas ligadas à Fiscalização Aduaneira.","Módulo 1: Teorias de Internacionalização.Módulo 2: Brasil — Panorama da internacionalização.Módulo 3: Comércio Exterior e Plano de Internacionalização.Módulo 4: Serviços Internacionais.Módulo 5: Investimentos.Módulo 6: Negociações Internacionais e ambiente institucional."
"672","Mindfulness para Redução de Ansiedade no Teletrabalho","Saúde","Autoconhecimento e desenvolvimento pessoal","Enap - Escola Nacional de Administração Pública","Enap - Escola Nacional de Administração Pública","15","20","Curso Aberto","Você conhece o Mindfulness? Sabe como ele pode ser uma ferramenta para promoção de saúde no contexto do teletrabalho? Conheça, neste curso teórico e prático, os benefícios das práticas formais e informais de Mindfulness! Você aprenderá como as atitudes mindful podem ajudar a manejar a ansiedade. O curso também te ajudará a tomar consciência do momento presente, acolhendo seus pensamentos, sensações e ancorando-se no aqui e agora.","Teletrabalhadores em instituições públicas e privadas. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo 1: Introdução ao Conceito de Mindfulness;Módulo 2: Vamos praticar?"
"907","Atenção individualizada a estudantes e suas famílias","Educação e Docência / Ética e Cidadania","Foco nos resultados para os cidadãos / Comunicação estratégica","Enap - Escola Nacional de Administração Pública","Ministério da Educação","15","19","Curso Aberto","Neste curso você aprenderá o que é a Literacia Familiar, as suas principais práticas e a sua relevância, sobretudo na primeira infância. Além disso, aprenderá sobre as possibilidades de estruturação de projetos de Literacia Familiar no espaço escolar.","Gestores e profissionais da educação de escolas e redes de ensino que oferecem ensino de pré-escola, 1° e 2° anos do ensino fundamental.. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo 1 - Busca AtivaMódulo 2 - Projetos de Literacia Familiar no Espaço Escolar"
"867","Aspectos técnicos dos extremos geo-hidrológicos no país e as diferenças regionais","Políticas Públicas / Água e Saneamento",NULL,"Enap - Escola Nacional de Administração Pública","Ministério da Integração e do Desenvolvimento Regional","60","40","Curso Aberto","Neste curso, você conhecerá os processos de formação dos eventos geo-hidrológicos, os conceitos, métodos e ferramentas utilizados na sua previsão, e os seus impactos nas diferentes regiões do Brasil, para melhor interpretar os boletins, alertas, relatórios e demais produtos fornecidos pelos órgãos competentes.","Agentes de proteção e defesa civil dos estados e municípios; a sociedade civil e interessados na temática de gestão de risco e de desastres. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo 1: O Ciclo Hidrológico e seus Impactos nas CidadesMódulo 2: Componentes de Tempo e ClimaMódulo 3: Extremos Geo-HidrológicosMódulo 4: A Dinâmica das Bacias HidrográficasMódulo 5: Previsão de Eventos HidrológicosMódulo 6: Processos de Movimentos MassaMódulo 7: LimiaresMódulo 8: Diferenças Regionais dos Eventos Geo-Hidrológicos"
"321","Comissão de PAR","Gestão de Pessoas / Direito e Legislação",NULL,"Enap - Escola Nacional de Administração Pública","Controladoria-Geral da União","30","30","Curso Aberto","Desenvolvido pela Enap em parceria com a Controladoria-Geral da União (CGU), o curso visa preparar agentes públicos para que possam compor comissão de processo administrativo de responsabilização de empresas (PAR), conforme procedimento estabelecido pela Lei nº 12.846/2013, conhecida como Lei Anticorrupção.","Servidores e empregados públicos federais que possam vir a compor comissões para responsabilização de entes privados, nos termos da Lei nº 12.846/2013. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo 1 – Introdução: histórico, sujeitos e sistema de responsabilização;Módulo 2 – Tipologia, sanções e prescrição;Módulo 3 – Processo de Responsabilização;Módulo 4 – Programa de Integridade e Acordo de Leniência;"
"959","Comunicação para Reguladores - GR6","Regulação / Comunicação / Água e Saneamento","Foco nos resultados para os cidadãos / Geração de valor para os usuários","Enap - Escola Nacional de Administração Pública","ANA - Agência Nacional de Águas e Saneamento Básico","25","30","Curso Aberto","Neste curso, você conhecerá aspectos essenciais para uma comunicação eficaz no contexto da atividade regulatória. Se você trabalha em agências reguladoras ou atua no saneamento básico no âmbito municipal ou estadual, este curso contribuirá para o seu desenvolvimento ao apresentar estratégias, dicas e boas práticas adequadas para o aperfeiçoamento da habilidade comunicativa. Inscreva-se!","Técnicos e gestores das agências reguladoras infranacionais, assim como técnicos e gestores públicos municipais que atuam na prestação do serviço de saneamento básico. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo 1: Por que a Comunicação é um Tema tão Importante para Reguladores?;Módulo 2: Competências e Responsabilidades na Comunicação para Reguladores;Módulo 3: Planejamento, Gestão e Estratégia de Relacionamento na Comunicação para Reguladores;Módulo 4: Boas Práticas na Comunicação para Reguladores;Módulo 5: Mãos à Obra na Comunicação para Reguladores."
"489","Cidades Inteligentes","Políticas Públicas / Água e Saneamento / Inovação","Visão sistêmica / Inovação e mudança / Geração de valor para os usuários","Enap - Escola Nacional de Administração Pública","Secretaria Especial de Assuntos Federativos","10","10","Curso Aberto","Cidades Inteligentes resultam da ampla utilização das Tecnologias da Informação e Comunicação (TICs) na infraestrutura urbana e também de uma nova reestruturação na gestão das cidades. Neste curso, você acessará referências para conhecer, a partir de uma perspectiva crítica, a aplicação de projetos de Cidades Inteligentes e desenvolver iniciativas que visem à inovação e uso de tecnologias na sua cidade.","Gestores públicos e demais profissionais que queiram obter referências sobre a implementação de projetos de cidades inteligentes. Curso aberto, qualquer pessoa pode se inscrever.","Módulo 1: Cenário urbano para o surgimento das Cidades InteligentesMódulo 2: Panorama sobre as Cidades InteligentesMódulo 3: Indicadores e projetos que estabelecem uma Cidade InteligenteMódulo 4: O posicionamento do Brasil no movimento internacional de Cidades InteligentesMódulo 5: O futuro das Cidades no cenário da Pandemia"
"841","Agenda 2030 para o desenvolvimento sustentável: desafios para a implementação","Políticas Públicas / Meio Ambiente / Água e Saneamento","Geração de valor para os usuários","Enap - Escola Nacional de Administração Pública","Superior Tribunal de Justiça","24","30","Curso Aberto"," Você sabia que a Agenda 2030 é um compromisso firmado por 193 países, com 17 Objetivos de Desenvolvimento Sustentável (ODS) e 169 metas a serem atingidos até o ano de 2030? Este curso apresenta os principais conceitos, os objetivos e metas definidos, os desafios para implementação e as principais ações do STJ que colaboram com essa agenda. Quer saber mais? Inscreva-se!","Servidores públicos de qualquer esfera e Poder, bem como cidadãos em geral. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo I: Desenvolvimento Sustentável e os ODS 1, 2, 4 e 5.Módulo II: A Meta 9 no STJ e os ODS 3, 6, 9 11 e 12.Módulo III: Os ODS 7, 13, 14 e 15.Módulo IV: Os ODS 8, 10, 16 e 17."
"462","Atendimento Pré-hospitalar em Acidentes com Armas de Fogo Aplicado à Receita Federal","Saúde","Visão sistêmica / Autoconhecimento e desenvolvimento pessoal","Enap - Escola Nacional de Administração Pública","Receita Federal do Brasil","40","30","Curso Exclusivo","Este curso apresenta os principais conceitos sobre o atendimento pré-hospitalar nos acidentes com armas de fogo ocorridos em ações realizadas por agentes da Receita Federal. O conteúdo perpassará pelas noções gerais desse tipo de atendimento, pela fundamentação jurídica sobre o assunto, pelas noções de anatomia humana, pelos tipos de balísticas e tipos proteção balística, além das principais informações sobre os protocolos MARC1 e de evacuação.","Este curso é exclusivo para agentes públicos da RFB. Para o usuário ter acesso ao curso é necessário que tenha o cadastro na EV.G com seu e-mail institucional (@rfb.gov.br ou @receita.fazenda.gov.br ou @receita.economia.gov.br).","Módulo 1 - Visão geral sobre o Atendimento Pré-hospitalar;Módulo 2 - Fundamentação jurídica acerca do Atendimento Pré-hospitalar;Módulo 3 - Balística Terminal (Humana);Módulo 4 - Proteção balística;Módulo 5 - MARC1;Módulo 6 - Protocolo de Evacuação."
"852","Design Thinking aplicado a Bibliotecas","Excelência na Entrega de Serviços / Estratégia e Planejamento / Inovação","Foco nos resultados para os cidadãos / Geração de valor para os usuários","Enap - Escola Nacional de Administração Pública","Ministério da Cultura","20","30","Curso Aberto","Neste curso, você conhecerá as fases do Design Thinking e como aplicá-las em espaços educativos, especialmente nas bibliotecas públicas e comunitárias, com o fim de promover uma busca inovadora por soluções criativas através da co-criação. Além disso, compreenderá as origens da metodologia e as possibilidades de implementação, a partir da apresentação de exemplos reais e práticos.","Profissionais de bibliotecas públicas e comunitárias, servidores públicos, educadores, agentes do setor público e da sociedade civil interessados na temática.","Módulo 1: O contexto do Design Thinking em bibliotecas públicas e comunitárias;Módulo 2: Design Thinking em bibliotecas;Módulo 3: Aplicando as etapas do Design Thinking em bibliotecas."
"1019","Instrumentos de Desenvolvimento Urbano Sustentável - Planejamento","Estratégia e Planejamento / Gestão Pública / Infraestrutura","Foco nos resultados para os cidadãos / Geração de valor para os usuários","Enap - Escola Nacional de Administração Pública","Ministério das Cidades","25","30","Curso Aberto","Você sabe por onde começar para planejar políticas de Desenvolvimento Urbano Sustentável? Neste curso você conhecerá alguns dos principais instrumentos para o planejamento territorial e como aplicá-los. Você exercitará também uma postura crítica em relação a situação atual dos municípios brasileiros e aprenderá a formular propostas que considerem diferentes variáveis e condicionantes locais.","Atuantes na administração pública em nível federal, estadual e municipal. Pesquisadoras e pesquisadores e pessoas interessadas na temática, de modo geral. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo 1 - O Panejamento Territoril para o desenvolvimento urbano sustentávelMódulo 2 - Plano diretor e instrumentos de planejamento territorial sustentável"
